timestamp,open,high,low,close,volume,symbol
2020-02-27,60.53,65.1,57.15,61.77,1110493.93153,LTC
2020-02-28,61.76,63.39,56.56,59.89,1070641.27708,LTC
2020-02-29,59.88,61.65,57.84,58.05,507036.86245,LTC
2020-03-01,58.05,60.28,56.21,57.7,633924.91162,LTC
2020-03-02,57.72,62.32,57.25,61.42,660927.26176,LTC
2020-03-03,61.42,62.4,59.4,61.01,640940.77457,LTC
2020-03-04,61.02,61.78,58.71,60.38,424299.86211,LTC
2020-03-05,60.38,63.29,60.33,62.06,556909.07976,LTC
2020-03-06,62.06,63.84,61.18,63.22,469519.29565,LTC
2020-03-07,63.21,63.89,59.86,60.46,444270.53508,LTC
2020-03-08,60.46,60.47,50.41,51.0,945026.27128,LTC
2020-03-09,51.02,52.27,46.57,50.39,1426145.50164,LTC
2020-03-10,50.37,51.39,48.86,50.26,727732.90911,LTC
2020-03-11,50.24,50.74,45.47,48.53,799984.95798,LTC
2020-03-12,48.52,48.76,28.65,29.83,2239777.98028,LTC
2020-03-13,29.83,39.92,24.0,37.52,3435572.20926,LTC
2020-03-14,37.51,37.65,33.8,34.4,1181175.59196,LTC
2020-03-15,34.4,38.73,34.04,36.38,1040322.30282,LTC
2020-03-16,36.37,36.41,29.29,33.2,1624714.37584,LTC
2020-03-17,33.23,35.85,32.42,34.07,945437.93136,LTC
2020-03-18,34.06,34.83,32.28,34.71,1044607.75726,LTC
2020-03-19,34.72,40.8,34.0,38.9,1344406.50235,LTC
2020-03-20,38.9,43.69,34.05,38.08,1571300.60857,LTC
2020-03-21,38.07,39.84,36.21,38.32,667452.63396,LTC
2020-03-22,38.34,39.69,34.82,35.4,714342.7273,LTC
2020-03-23,35.42,39.99,34.57,38.94,859942.52611,LTC
2020-03-24,38.93,40.95,38.21,40.57,593656.77335,LTC
2020-03-25,40.56,41.04,38.09,39.17,577448.88856,LTC
2020-03-26,39.17,40.48,38.4,40.41,415595.26222,LTC
2020-03-27,40.41,41.21,37.73,38.04,481643.28173,LTC
2020-03-28,38.04,39.43,36.61,38.87,624312.49566,LTC
2020-03-29,38.85,39.11,36.97,37.11,402076.31264,LTC
2020-03-30,37.11,39.7,37.1,38.91,432738.21921,LTC
2020-03-31,38.93,39.32,38.33,39.08,378426.95789,LTC
2020-04-01,39.07,39.5,37.14,39.23,489850.01556,LTC
2020-04-02,39.23,42.92,39.0,39.86,701573.76921,LTC
2020-04-03,39.88,41.26,39.64,40.46,463368.1163,LTC
2020-04-04,40.49,41.16,39.86,40.71,362602.27624,LTC
2020-04-05,40.74,41.0,39.86,40.31,231112.9573,LTC
2020-04-06,40.31,45.09,40.28,45.04,721562.2858,LTC
2020-04-07,45.03,47.64,43.64,44.77,808081.85352,LTC
2020-04-08,44.79,47.2,44.27,46.55,500059.46495,LTC
2020-04-09,46.52,46.86,44.69,46.21,401085.47958,LTC
2020-04-10,46.19,46.39,40.86,42.25,785172.33131,LTC
2020-04-11,42.28,43.16,41.43,42.54,382360.32132,LTC
2020-04-12,42.54,43.58,41.83,42.0,499257.03257,LTC
2020-04-13,41.99,41.99,39.52,41.22,744114.51306,LTC
2020-04-14,41.2,41.85,40.47,41.22,420837.68832,LTC
2020-04-15,41.19,41.75,39.08,39.22,460328.1631,LTC
2020-04-16,39.24,43.78,37.91,42.53,913086.97771,LTC
2020-04-17,42.52,43.01,41.61,42.19,407623.04587,LTC
2020-04-18,42.2,44.43,41.98,44.14,497104.94271,LTC
2020-04-19,44.16,44.3,41.54,42.23,456205.81252,LTC
2020-04-20,42.23,43.24,39.55,40.21,543840.05683,LTC
2020-04-21,40.21,41.34,40.01,40.59,346732.08492,LTC
2020-04-22,40.59,42.32,40.27,41.8,463111.32681,LTC
2020-04-23,41.81,43.91,40.94,42.98,639336.05312,LTC
2020-04-24,42.98,44.99,42.83,44.53,623877.17694,LTC
2020-04-25,44.52,45.58,43.84,44.38,555367.18724,LTC
2020-04-26,44.38,45.39,43.75,44.52,485605.15593,LTC
2020-04-27,44.54,45.23,43.16,44.46,443570.66029,LTC
2020-04-28,44.47,46.13,43.42,45.69,590012.52304,LTC
2020-04-29,45.69,49.91,45.64,48.81,1198086.90059,LTC
2020-04-30,48.81,50.8,45.59,46.33,1404189.5332,LTC
2020-05-01,46.33,48.27,46.3,47.07,499757.96625,LTC
2020-05-02,47.08,49.6,46.73,49.2,408979.14996,LTC
2020-05-03,49.2,50.02,46.61,48.05,566317.38081,LTC
2020-05-04,48.07,48.2,45.11,46.96,693367.01092,LTC
2020-05-05,46.97,47.76,45.71,46.54,415057.43762,LTC
2020-05-06,46.56,47.55,44.55,44.94,466241.72785,LTC
2020-05-07,44.92,48.22,44.37,47.37,796061.59933,LTC
2020-05-08,47.37,48.43,46.34,47.69,631882.81036,LTC
2020-05-09,47.7,49.1,46.75,46.95,656199.9985,LTC
2020-05-10,46.97,47.04,39.4,42.06,1404081.17548,LTC
2020-05-11,42.05,42.9,39.37,41.51,955643.70805,LTC
2020-05-12,41.49,42.88,41.26,42.18,598291.63995,LTC
2020-05-13,42.18,43.74,41.94,43.18,404524.24723,LTC
2020-05-14,43.18,44.38,42.21,43.98,507436.34974,LTC
2020-05-15,43.99,44.14,41.82,42.74,468836.21013,LTC
2020-05-16,42.73,43.89,42.5,43.25,435940.40697,LTC
2020-05-17,43.25,44.49,43.1,43.71,344498.72506,LTC
2020-05-18,43.7,46.59,43.64,45.32,694361.60251,LTC
2020-05-19,45.33,45.8,44.07,45.73,375917.65225,LTC
2020-05-20,45.73,46.14,43.17,44.25,546255.006,LTC
2020-05-21,44.24,44.62,41.66,42.73,504821.89137,LTC
2020-05-22,42.72,44.68,42.35,44.23,398405.53856,LTC
2020-05-23,44.22,44.74,43.67,43.85,237539.1384,LTC
2020-05-24,43.84,44.55,42.04,42.08,360333.24872,LTC
2020-05-25,42.08,43.32,41.72,42.97,250914.52741,LTC
2020-05-26,42.99,43.07,41.76,42.27,218690.04463,LTC
2020-05-27,42.26,44.05,42.22,43.85,282807.46234,LTC
2020-05-28,43.86,44.88,43.15,44.77,291358.47336,LTC
2020-05-29,44.77,45.29,44.17,44.47,298721.59314,LTC
2020-05-30,44.49,48.08,44.18,47.72,590070.5535,LTC
2020-05-31,47.72,47.84,45.07,45.61,494076.18673,LTC
2020-06-01,45.6,48.81,45.36,48.25,599583.67722,LTC
2020-06-02,48.26,49.96,44.0,45.99,920374.03122,LTC
2020-06-03,46.01,47.5,45.25,47.16,428190.82164,LTC
2020-06-04,47.15,48.1,46.15,47.43,471692.41566,LTC
2020-06-05,47.43,47.98,46.42,46.83,400925.03604,LTC
2020-06-06,46.8,47.24,46.07,46.79,226441.44764,LTC
2020-06-07,46.79,46.98,45.06,46.63,306262.54148,LTC
2020-06-08,46.6,46.79,45.95,46.43,220499.06993,LTC
2020-06-09,46.45,46.84,45.31,45.87,219681.6354,LTC
2020-06-10,45.89,47.19,45.65,46.63,319582.73016,LTC
2020-06-11,46.63,46.96,42.0,43.22,538636.15983,LTC
2020-06-12,43.22,45.36,42.81,44.72,236934.18593,LTC
2020-06-13,44.72,45.22,44.27,45.08,151582.80518,LTC
2020-06-14,45.09,45.11,43.53,44.05,170082.74029,LTC
2020-06-15,44.04,44.09,41.75,43.73,355287.54016,LTC
2020-06-16,43.73,44.22,43.33,43.88,215557.59073,LTC
2020-06-17,43.9,45.04,43.0,44.07,324893.86142,LTC
2020-06-18,44.07,44.23,42.88,43.43,193534.98938,LTC
2020-06-19,43.43,43.73,42.57,42.89,304810.97536,LTC
2020-06-20,42.89,43.85,42.21,43.57,202428.9463,LTC
2020-06-21,43.57,43.83,42.88,43.0,159632.6785,LTC
2020-06-22,43.0,44.67,42.94,44.3,281907.39739,LTC
2020-06-23,44.3,44.49,43.89,44.18,219437.96099,LTC
2020-06-24,44.18,44.69,42.1,42.65,357937.97223,LTC
2020-06-25,42.65,43.0,41.68,42.35,241972.00632,LTC
2020-06-26,42.34,43.6,41.37,43.09,348389.34208,LTC
2020-06-27,43.1,43.12,39.11,41.06,301504.6343,LTC
2020-06-28,41.04,42.05,40.48,41.37,169011.98685,LTC
2020-06-29,41.37,42.29,40.59,41.87,323346.172,LTC
2020-06-30,41.87,42.07,40.73,41.17,170712.36761,LTC
2020-07-01,41.16,42.01,40.96,41.77,189759.33668,LTC
2020-07-02,41.76,41.9,40.28,41.05,274520.05417,LTC
2020-07-03,41.03,41.7,40.89,41.14,190294.77564,LTC
2020-07-04,41.13,42.23,41.06,42.11,239298.32793,LTC
2020-07-05,42.11,42.2,40.75,41.58,235045.82858,LTC
2020-07-06,41.58,44.31,41.5,44.06,368489.71516,LTC
2020-07-07,44.07,44.49,43.06,43.39,307753.44376,LTC
2020-07-08,43.39,45.62,43.1,45.35,537390.40825,LTC
2020-07-09,45.35,45.87,43.57,44.33,413268.76529,LTC
2020-07-10,44.34,44.64,43.44,44.3,256685.44543,LTC
2020-07-11,44.32,44.77,43.85,44.69,186318.68972,LTC
2020-07-12,44.68,45.3,43.7,44.7,245471.12147,LTC
2020-07-13,44.72,45.59,42.31,43.92,445103.8423,LTC
2020-07-14,43.91,44.09,42.86,43.88,246958.9888,LTC
2020-07-15,43.88,44.06,42.81,43.33,216931.7592,LTC
2020-07-16,43.34,43.49,40.85,42.09,389747.37081,LTC
2020-07-17,42.09,42.49,41.72,41.9,201904.6002,LTC
2020-07-18,41.88,42.9,41.73,42.45,171429.48278,LTC
2020-07-19,42.45,42.89,41.83,42.64,195427.40326,LTC
2020-07-20,42.65,42.79,41.37,41.94,180313.88112,LTC
2020-07-21,41.94,44.11,41.87,43.77,314440.37624,LTC
2020-07-22,43.77,45.12,43.2,44.96,335459.88539,LTC
2020-07-23,44.96,45.63,44.52,44.94,432494.11351,LTC
2020-07-24,44.93,44.96,43.93,44.11,246802.56871,LTC
2020-07-25,44.12,49.52,44.03,49.16,908436.85403,LTC
2020-07-26,49.16,50.79,47.49,48.1,895757.19561,LTC
2020-07-27,48.07,55.83,46.85,53.28,1501022.7139,LTC
2020-07-28,53.29,57.92,51.65,55.75,1524796.93339,LTC
2020-07-29,55.76,56.97,54.65,55.16,827762.01759,LTC
2020-07-30,55.17,58.61,53.91,56.75,1024240.96809,LTC
2020-07-31,56.73,59.26,55.78,58.13,656214.79104,LTC
2020-08-01,58.13,62.23,57.55,61.65,1209772.30685,LTC
2020-08-02,61.65,65.17,51.79,56.77,1811190.59194,LTC
2020-08-03,56.77,60.03,55.71,58.48,825040.86283,LTC
2020-08-04,58.51,59.62,56.26,57.61,625555.61417,LTC
2020-08-05,57.62,59.77,56.73,58.88,716365.47473,LTC
2020-08-06,58.88,60.68,57.69,59.03,822577.34534,LTC
2020-08-07,59.03,61.08,54.51,57.17,897911.44061,LTC
2020-08-08,57.19,58.55,56.46,58.46,428217.7033,LTC
2020-08-09,58.46,58.67,56.0,56.96,368846.69372,LTC
2020-08-10,56.96,59.4,56.38,58.27,651148.79465,LTC
2020-08-11,58.27,59.67,52.37,54.1,887598.71928,LTC
2020-08-12,54.11,55.05,51.55,54.52,645092.49922,LTC
2020-08-13,54.54,57.3,51.86,57.14,837109.90719,LTC
2020-08-14,57.14,57.85,55.82,56.78,728312.30047,LTC
2020-08-15,56.78,60.87,56.45,59.85,1137795.12262,LTC
2020-08-16,59.85,64.6,57.8,63.87,1576897.59255,LTC
2020-08-17,63.89,68.88,61.34,67.22,1790813.80276,LTC
2020-08-18,67.22,68.37,63.37,65.4,1562910.41383,LTC
2020-08-19,65.42,67.15,58.73,62.12,1699324.38729,LTC
2020-08-20,62.08,63.68,61.0,62.8,867577.35764,LTC
2020-08-21,62.8,63.9,58.77,59.2,1054292.68684,LTC
2020-08-22,59.18,60.54,57.76,60.21,735637.16639,LTC
2020-08-23,60.21,61.63,58.01,60.55,629697.6774,LTC
2020-08-24,60.56,63.01,59.97,62.02,687323.05849,LTC
2020-08-25,62.03,62.29,56.6,58.34,1171220.25124,LTC
2020-08-26,58.33,59.1,57.02,58.1,663386.26018,LTC
2020-08-27,58.11,59.24,53.91,56.1,975870.10827,LTC
2020-08-28,56.12,58.28,55.33,57.38,644522.18905,LTC
2020-08-29,57.36,58.18,56.93,56.97,408492.18575,LTC
2020-08-30,56.95,62.95,56.93,62.89,839317.10194,LTC
2020-08-31,62.89,63.7,60.51,60.92,680146.78621,LTC
2020-09-01,60.94,64.31,59.69,62.69,972744.47944,LTC
2020-09-02,62.68,63.19,56.32,58.06,934006.30005,LTC
2020-09-03,58.07,58.62,45.33,47.28,1324245.74096,LTC
2020-09-04,47.28,52.38,46.24,50.32,1476516.48212,LTC
2020-09-05,50.33,51.32,45.21,47.83,1350657.16967,LTC
2020-09-06,47.82,49.25,46.28,47.92,653592.78694,LTC
2020-09-07,47.93,49.18,45.22,48.84,826692.56519,LTC
2020-09-08,48.85,49.35,45.98,47.47,760182.50564,LTC
2020-09-09,47.47,48.81,46.52,47.82,378772.50759,LTC
2020-09-10,47.82,49.45,47.77,48.67,474471.86038,LTC
2020-09-11,48.65,49.59,47.37,48.96,367092.22089,LTC
2020-09-12,48.95,51.31,48.38,50.8,451949.52403,LTC
2020-09-13,50.82,51.04,47.26,48.15,458828.41821,LTC
2020-09-14,48.17,49.65,47.11,49.08,493683.75375,LTC
2020-09-15,49.08,50.37,48.1,48.31,615374.46932,LTC
2020-09-16,48.29,48.75,46.91,47.76,409293.57783,LTC
2020-09-17,47.76,49.67,47.64,48.85,412392.29057,LTC
2020-09-18,48.85,49.07,47.44,48.54,322351.62539,LTC
2020-09-19,48.53,49.03,47.94,48.52,225043.69543,LTC
2020-09-20,48.51,48.51,46.15,47.09,309678.11312,LTC
2020-09-21,47.1,47.64,41.59,43.16,724381.66742,LTC
2020-09-22,43.17,44.79,42.75,44.47,334632.72915,LTC
2020-09-23,44.47,45.14,42.25,42.96,416831.71649,LTC
2020-09-24,42.99,45.29,42.56,44.92,385922.04928,LTC
2020-09-25,44.92,46.58,43.97,46.02,417026.33099,LTC
2020-09-26,46.01,46.56,45.12,46.03,239828.37016,LTC
2020-09-27,46.01,46.62,44.56,46.05,299821.64354,LTC
2020-09-28,46.05,47.14,44.8,45.23,500347.34059,LTC
2020-09-29,45.23,45.85,44.95,45.69,314875.69765,LTC
2020-09-30,45.68,46.7,45.44,46.24,294138.00474,LTC
2020-10-01,46.26,48.46,45.23,46.25,691422.81613,LTC
2020-10-02,46.25,46.97,43.19,44.88,518670.86558,LTC
2020-10-03,44.88,45.97,44.72,45.51,225825.74372,LTC
2020-10-04,45.5,47.07,45.28,46.69,257423.66188,LTC
2020-10-05,46.68,47.08,45.53,46.34,288147.27514,LTC
2020-10-06,46.35,48.25,45.52,45.99,650720.47185,LTC
2020-10-07,46.01,46.96,45.02,46.55,384596.71962,LTC
2020-10-08,46.56,47.5,45.45,47.21,412581.66491,LTC
2020-10-09,47.21,48.2,46.59,47.78,402514.89168,LTC
2020-10-10,47.78,50.46,47.76,48.88,426163.73877,LTC
2020-10-11,48.89,51.27,48.66,50.48,393329.63182,LTC
2020-10-12,50.48,51.5,49.24,50.58,622150.70858,LTC
2020-10-13,50.58,50.71,48.8,49.89,468445.05222,LTC
2020-10-14,49.9,51.04,49.27,49.79,381873.31223,LTC
2020-10-15,49.79,50.24,48.8,49.53,349966.03743,LTC
2020-10-16,49.52,49.84,45.6,47.6,603775.07786,LTC
2020-10-17,47.61,47.64,46.28,46.93,222964.85752,LTC
2020-10-18,46.92,47.98,46.78,47.54,164733.27305,LTC
2020-10-19,47.54,48.44,46.8,47.99,316808.83163,LTC
2020-10-20,47.99,48.46,46.36,46.88,399254.84677,LTC
2020-10-21,46.88,55.0,46.85,52.98,1425655.0175,LTC
2020-10-22,52.98,56.31,52.97,54.35,1405890.00408,LTC
2020-10-23,54.35,57.0,53.02,55.42,1079055.89232,LTC
2020-10-24,55.41,59.64,54.83,59.23,945746.17086,LTC
2020-10-25,59.22,60.0,56.53,58.84,907068.98603,LTC
2020-10-26,58.83,59.31,54.94,56.82,937505.27029,LTC
2020-10-27,56.8,59.06,56.46,57.91,846699.37035,LTC
2020-10-28,57.9,60.55,54.71,55.77,1227549.68318,LTC
2020-10-29,55.76,56.57,53.37,54.87,798253.73442,LTC
2020-10-30,54.88,55.78,52.2,54.01,706074.89769,LTC
2020-10-31,54.02,56.5,53.6,55.72,593903.97546,LTC
2020-11-01,55.69,56.19,54.07,55.6,369373.81151,LTC
2020-11-02,55.6,56.84,53.01,53.8,700498.4928,LTC
2020-11-03,53.82,54.37,51.13,53.96,672320.16238,LTC
2020-11-04,53.96,55.24,51.59,54.67,801009.79133,LTC
2020-11-05,54.7,59.73,54.62,58.95,1366335.62939,LTC
2020-11-06,58.94,63.68,58.61,63.2,1735473.54314,LTC
2020-11-07,63.22,64.77,57.0,58.9,1655539.62718,LTC
2020-11-08,58.9,62.03,58.52,61.02,795875.09498,LTC
2020-11-09,61.0,61.86,57.37,59.23,997800.78526,LTC
2020-11-10,59.22,59.6,57.04,57.93,639990.21607,LTC
2020-11-11,57.94,60.53,57.8,59.27,824536.88147,LTC
2020-11-12,59.28,60.82,57.6,60.72,830578.26228,LTC
2020-11-13,60.72,66.66,60.14,65.96,1974381.67036,LTC
2020-11-14,65.96,66.32,61.63,63.85,1017826.05829,LTC
2020-11-15,63.83,64.43,61.08,62.28,685249.75502,LTC
2020-11-16,62.29,74.62,62.08,73.84,2526207.15962,LTC
2020-11-17,73.83,77.0,71.36,76.32,2844994.89879,LTC
2020-11-18,76.32,77.13,67.77,73.42,2653342.04102,LTC
2020-11-19,73.41,83.4,71.47,81.53,2773824.05583,LTC
2020-11-20,81.54,85.63,79.99,82.53,2386175.15236,LTC
2020-11-21,82.55,88.5,80.1,87.14,2521719.40828,LTC
2020-11-22,87.09,87.92,77.3,82.87,2048304.58082,LTC
2020-11-23,82.87,90.93,80.8,89.03,2535636.06789,LTC
2020-11-24,89.04,94.02,84.6,89.25,2621715.64303,LTC
2020-11-25,89.27,90.76,78.05,81.75,1631940.24087,LTC
2020-11-26,81.75,83.29,64.45,71.0,3435959.29518,LTC
2020-11-27,70.99,73.5,65.3,69.15,1707521.50402,LTC
2020-11-28,69.18,74.97,68.26,72.7,1483068.35897,LTC
2020-11-29,72.68,81.07,71.51,78.91,1514540.21111,LTC
2020-11-30,78.89,88.46,76.63,87.65,2118965.66781,LTC
2020-12-01,87.66,93.01,79.56,85.08,3600461.26285,LTC
2020-12-02,85.07,90.63,82.61,88.9,2135078.47937,LTC
2020-12-03,88.89,91.5,85.46,89.0,1690248.45885,LTC
2020-12-04,89.01,89.84,77.8,79.52,1701697.85317,LTC
2020-12-05,79.52,84.28,78.61,83.14,1278363.44579,LTC
2020-12-06,83.11,85.19,80.31,83.55,921046.75996,LTC
2020-12-07,83.54,86.87,81.73,83.37,1145446.47407,LTC
2020-12-08,83.37,84.83,75.41,76.76,1230953.86975,LTC
2020-12-09,76.75,78.14,72.13,77.41,1378314.59353,LTC
2020-12-10,77.41,77.66,72.51,74.7,900570.5582,LTC
2020-12-11,74.77,75.09,69.87,72.2,1484095.85234,LTC
2020-12-12,72.2,77.58,71.97,76.67,872394.12884,LTC
2020-12-13,76.64,84.38,75.52,82.28,1278882.98328,LTC
2020-12-14,82.27,82.98,79.11,82.35,1102081.73026,LTC
2020-12-15,82.38,84.93,80.39,81.32,1348469.20889,LTC
2020-12-16,81.36,93.44,78.31,92.94,2349124.19924,LTC
2020-12-17,92.94,109.8,90.0,101.01,4161454.89253,LTC
2020-12-18,100.99,112.88,99.24,109.34,3141671.53609,LTC
2020-12-19,109.34,124.24,105.31,119.85,2753360.19971,LTC
2020-12-20,119.85,123.21,109.76,114.58,2671305.32839,LTC
2020-12-21,114.59,118.65,100.31,104.45,2599527.81365,LTC
2020-12-22,104.48,114.63,98.35,114.32,3210319.32528,LTC
2020-12-23,114.31,117.29,95.23,102.45,3923591.07434,LTC
2020-12-24,102.46,112.32,98.55,111.13,2696980.51697,LTC
2020-12-25,111.13,128.63,108.18,127.78,3117913.94898,LTC
2020-12-26,127.74,135.19,124.94,129.61,3461075.6473,LTC
2020-12-27,129.61,139.47,121.88,127.88,3743173.13001,LTC
2020-12-28,127.83,137.41,126.37,129.83,2349842.95502,LTC
2020-12-29,129.84,130.9,120.0,128.8,1732248.38409,LTC
2020-12-30,128.8,133.11,122.63,130.05,1727676.641,LTC
2020-12-31,130.06,130.35,121.98,124.21,1248723.03424,LTC
2021-01-01,124.22,133.97,122.89,126.24,1539801.80815,LTC
2021-01-02,126.2,142.0,123.15,136.96,2442266.765,LTC
2021-01-03,136.94,164.7,135.3,161.24,3813834.07669,LTC
2021-01-04,161.23,173.66,139.31,155.34,3530422.20392,LTC
2021-01-05,155.33,162.8,146.52,158.43,1998205.92425,LTC
2021-01-06,158.46,169.72,154.95,168.92,1857831.43166,LTC
2021-01-07,168.96,181.22,161.18,169.35,2493533.9948,LTC
2021-01-08,169.35,181.92,150.0,172.19,2843159.7034,LTC
2021-01-09,172.28,178.8,163.3,177.26,1749781.84973,LTC
2021-01-10,177.27,185.83,161.86,170.07,2269705.0446,LTC
2021-01-11,170.06,170.74,112.7,138.87,5019816.79975,LTC
2021-01-12,138.88,146.86,128.0,133.42,2825579.61257,LTC
2021-01-13,133.44,148.46,125.9,147.38,2153426.27798,LTC
2021-01-14,147.39,156.89,143.55,152.5,2033762.60027,LTC
2021-01-15,152.46,155.74,130.0,143.65,2104225.5121,LTC
2021-01-16,143.66,152.59,139.28,143.52,1784053.82975,LTC
2021-01-17,143.52,147.0,136.22,142.8,1379082.3792,LTC
2021-01-18,142.78,154.99,138.44,151.96,1644947.14813,LTC
2021-01-19,151.97,166.02,150.18,151.86,2288798.47777,LTC
2021-01-20,151.85,156.15,138.4,149.69,2037654.31965,LTC
2021-01-21,149.67,150.25,125.64,129.72,2176119.47889,LTC
2021-01-22,129.7,141.85,122.7,137.66,1979078.0056,LTC
2021-01-23,137.65,143.52,135.05,137.67,969988.56158,LTC
2021-01-24,137.66,142.65,133.73,141.01,917459.85058,LTC
2021-01-25,141.01,147.87,136.62,137.07,1380902.3935,LTC
2021-01-26,137.07,139.76,127.85,134.67,1093141.08136,LTC
2021-01-27,134.69,134.96,118.13,122.44,1240323.68178,LTC
2021-01-28,122.45,135.84,120.74,133.27,1074760.50528,LTC
2021-01-29,133.25,145.5,131.44,134.65,2193040.3844,LTC
2021-01-30,134.67,136.23,128.02,133.36,1215569.95596,LTC
2021-01-31,133.35,135.06,125.67,129.36,917993.35191,LTC
2021-02-01,129.37,136.63,125.95,132.0,1167609.37029,LTC
2021-02-02,131.99,145.82,131.87,141.98,1884558.49538,LTC
2021-02-03,141.96,156.7,141.92,155.93,1820822.28924,LTC
2021-02-04,155.94,158.68,141.03,145.07,1766938.56965,LTC
2021-02-05,145.05,156.93,143.45,155.05,1572009.29596,LTC
2021-02-06,155.05,164.27,149.82,155.57,1879526.24312,LTC
2021-02-07,155.57,157.29,145.23,150.76,1259975.92894,LTC
2021-02-08,150.76,169.38,147.76,167.28,1894490.90608,LTC
2021-02-09,167.28,184.49,164.22,181.49,1981149.12366,LTC
2021-02-10,181.52,195.17,169.57,181.56,2781973.96254,LTC
2021-02-11,181.59,193.59,175.72,183.62,1664189.0877,LTC
2021-02-12,183.62,199.84,176.75,196.69,1946870.34253,LTC
2021-02-13,196.71,229.07,191.45,225.76,2843517.28691,LTC
2021-02-14,225.77,230.77,208.11,213.49,1765475.48101,LTC
2021-02-15,213.47,219.99,185.31,207.83,2173405.17958,LTC
2021-02-16,208.03,222.48,200.1,210.26,1660812.39786,LTC
2021-02-17,210.23,237.75,203.37,237.49,1839179.97093,LTC
2021-02-18,237.39,239.18,221.0,226.59,1580820.71,LTC
2021-02-19,226.58,241.92,220.06,236.5,1402427.87852,LTC
2021-02-20,236.45,247.04,214.02,226.65,1701950.27455,LTC
2021-02-21,226.77,233.78,220.06,227.13,1268407.03046,LTC
2021-02-22,227.17,227.39,180.0,208.32,2556958.2216,LTC
2021-02-23,208.1,208.8,157.29,177.34,3669737.32689,LTC
2021-02-24,177.35,189.46,169.08,181.43,1827554.60176,LTC
2021-02-25,181.43,205.21,175.0,179.36,1961972.0422,LTC
2021-02-26,179.36,182.86,162.74,170.25,2180233.25143,LTC
2021-02-27,170.2,180.48,167.13,171.76,1113606.4401,LTC
2021-02-28,171.75,173.42,152.88,165.22,1682228.22219,LTC
2021-03-01,165.27,176.46,163.3,175.89,1216268.49518,LTC
2021-03-02,175.9,185.32,170.69,179.08,1441741.00235,LTC
2021-03-03,179.06,196.49,176.79,187.64,1873295.01116,LTC
2021-03-04,187.7,194.4,176.83,180.67,1485337.09208,LTC
2021-03-05,180.66,183.57,168.5,180.23,1182501.69882,LTC
2021-03-06,180.21,184.67,174.68,182.85,935959.9679,LTC
2021-03-07,182.86,192.24,182.25,190.75,820418.23901,LTC
2021-03-08,190.75,195.28,179.58,191.85,1171979.04352,LTC
2021-03-09,191.86,205.0,188.92,203.81,1279698.49896,LTC
2021-03-10,203.8,208.0,191.47,200.29,1422079.58464,LTC
2021-03-11,200.29,203.54,191.03,201.36,981380.1209,LTC
2021-03-12,201.37,224.23,198.41,220.84,2081683.73697,LTC
2021-03-13,220.8,230.23,212.7,226.06,1330663.68103,LTC
2021-03-14,226.08,228.12,213.84,213.94,806542.74173,LTC
2021-03-15,214.0,222.58,197.56,200.59,1413381.72445,LTC
2021-03-16,200.59,205.53,191.15,201.6,1063051.80222,LTC
2021-03-17,201.61,206.94,194.13,205.98,885644.66746,LTC
2021-03-18,205.96,208.25,199.13,199.7,774419.42586,LTC
2021-03-19,199.72,205.0,195.81,199.96,536877.41275,LTC
2021-03-20,199.96,206.1,198.82,200.17,473637.43878,LTC
2021-03-21,200.16,202.0,192.0,195.31,581731.80679,LTC
2021-03-22,195.33,199.0,184.42,185.67,725506.72916,LTC
2021-03-23,185.69,189.44,181.12,185.83,638849.27686,LTC
2021-03-24,185.82,197.17,172.0,176.05,1189902.97985,LTC
2021-03-25,176.05,179.03,167.86,171.53,956666.86464,LTC
2021-03-26,171.53,183.82,171.44,183.45,721838.20194,LTC
2021-03-27,183.44,186.12,177.75,184.06,475886.83873,LTC
2021-03-28,184.06,187.29,180.0,184.24,380545.16211,LTC
2021-03-29,184.22,197.6,182.45,193.73,904774.30423,LTC
2021-03-30,193.73,200.09,190.34,195.74,932290.6498,LTC
2021-03-31,195.71,198.99,187.0,196.7,698229.63786,LTC
2021-04-01,196.69,205.0,194.0,202.86,876741.40869,LTC
2021-04-02,202.87,213.77,200.78,211.46,942970.73038,LTC
2021-04-03,211.44,217.97,194.85,195.23,956126.60492,LTC
2021-04-04,195.17,204.92,192.22,202.21,565154.10714,LTC
2021-04-05,202.24,225.47,198.07,221.48,1329743.7613,LTC
2021-04-06,221.48,244.59,212.97,237.04,2444849.53403,LTC
2021-04-07,236.96,242.99,210.77,219.05,2263475.4652,LTC
2021-04-08,219.22,228.21,216.89,226.11,1074942.89645,LTC
2021-04-09,226.17,228.99,218.72,221.12,688918.8215,LTC
2021-04-10,221.13,257.0,219.16,256.34,1859281.88304,LTC
2021-04-11,256.55,263.62,244.77,252.31,1890765.80129,LTC
2021-04-12,252.35,259.94,240.01,244.42,1370860.1631,LTC
2021-04-13,244.44,273.54,244.36,267.59,1931888.55344,LTC
2021-04-14,267.61,283.0,255.0,278.86,1989435.79148,LTC
2021-04-15,278.8,290.9,266.0,285.63,1409760.53776,LTC
2021-04-16,285.64,317.09,265.5,308.43,3150447.99928,LTC
2021-04-17,308.39,335.69,296.75,300.86,2574519.6355,LTC
2021-04-18,300.87,304.83,231.1,273.36,3346589.56812,LTC
2021-04-19,273.35,284.39,250.21,261.38,1973511.87573,LTC
